,PM2.5,Temp(C),WindDir,Wind Speed(km/h),Cambodia_frp,Myanmar_frp,Thailand_frp,Lao_PDR_frp
2017-10-08 02:00:00,12.62402173913044,25.8,20.0,11.0,0.0,0.4,0.6575000000000001,0.0
2017-10-08 03:00:00,12.62402173913044,25.8,20.0,11.0,0.0,0.0,0.0,0.0
2017-10-08 04:00:00,12.62402173913044,25.4,50.0,15.0,0.0,0.0,0.0,0.0
2017-10-08 05:00:00,12.62402173913044,25.4,50.0,15.0,0.0,0.0,0.0,0.0
2017-10-08 06:00:00,12.62402173913044,25.4,50.0,15.0,0.0,0.0,0.0,0.0
2017-10-08 07:00:00,12.62402173913044,26.0,75.0,20.0,0.0,0.0,0.0,0.0
2017-10-08 08:00:00,12.62402173913044,26.0,75.0,20.0,0.0,0.0,0.0,0.0
2017-10-08 09:00:00,12.62402173913044,26.0,75.0,20.0,0.0,0.0,0.0,0.0
2017-10-08 10:00:00,12.62402173913044,29.2,80.0,20.0,0.0,0.0,0.0,0.0
2017-10-08 11:00:00,12.62402173913044,29.2,80.0,20.0,0.0,0.0,0.0,0.0
2017-10-08 12:00:00,12.62402173913044,29.2,80.0,20.0,0.0,0.0,0.0,0.0
2017-10-08 13:00:00,12.62402173913044,31.0,75.0,18.0,0.0,3.9157142857142864,2.435,0.0
2017-10-08 14:00:00,12.62402173913044,31.0,75.0,18.0,0.0,0.0,0.0,0.0
2017-10-08 15:00:00,12.62402173913044,31.0,75.0,18.0,0.0,0.0,0.0,0.0
2017-10-08 16:00:00,12.62402173913044,31.0,70.0,17.0,0.0,0.0,0.0,0.0
2017-10-08 17:00:00,12.62402173913044,31.0,70.0,17.0,0.0,0.0,0.0,0.0
2017-10-08 18:00:00,12.62402173913044,31.0,70.0,17.0,0.0,0.0,0.0,0.0
2017-10-08 19:00:00,12.62402173913044,27.8,60.0,16.0,0.0,0.0,0.0,0.0
2017-10-08 20:00:00,12.62402173913044,27.8,60.0,16.0,0.0,0.0,0.0,0.0
2017-10-08 21:00:00,12.62402173913044,27.8,60.0,16.0,0.0,0.0,0.0,0.0
2017-10-08 22:00:00,12.62402173913044,26.9,65.0,22.0,0.0,0.0,0.0,0.0
2017-10-08 23:00:00,12.62402173913044,26.9,65.0,22.0,0.0,0.0,0.0,0.0
2017-10-09 00:00:00,12.62402173913044,26.9,65.0,22.0,0.0,0.0,0.0,0.0
2017-10-09 01:00:00,12.62402173913044,26.1,75.0,24.0,0.0,0.0,0.0,0.0
2017-10-09 02:00:00,12.62402173913044,26.1,75.0,24.0,0.0,0.895,1.7033333333333334,0.0
2017-10-09 03:00:00,12.62402173913044,26.1,75.0,24.0,0.0,0.0,0.0,0.0
2017-10-09 04:00:00,12.62402173913044,25.4,90.0,22.0,0.0,0.0,0.0,0.0
2017-10-09 05:00:00,12.62402173913044,25.4,90.0,22.0,0.0,0.0,0.0,0.0
2017-10-09 06:00:00,12.62402173913044,25.4,90.0,22.0,0.0,0.0,0.0,0.0
2017-10-09 07:00:00,12.62402173913044,26.1,90.0,14.0,0.0,0.0,0.0,0.0
2017-10-09 08:00:00,12.62402173913044,26.1,90.0,14.0,0.0,0.0,0.0,0.0
2017-10-09 09:00:00,12.62402173913044,26.1,90.0,14.0,0.0,0.0,0.0,0.0
2017-10-09 10:00:00,12.62402173913044,30.3,80.0,11.0,0.0,0.0,0.0,0.0
2017-10-09 11:00:00,12.62402173913044,30.3,80.0,11.0,0.0,0.0,0.0,0.0
2017-10-09 12:00:00,12.62402173913044,30.3,80.0,11.0,0.0,0.0,0.0,0.0
2017-10-09 13:00:00,12.62402173913044,32.2,50.0,7.0,0.0,6.493333333333333,3.283333333333333,2.98
2017-10-09 14:00:00,12.62402173913044,32.2,50.0,7.0,0.0,0.0,0.0,0.0
2017-10-09 15:00:00,12.62402173913044,32.2,50.0,7.0,0.0,0.0,0.0,0.0
2017-10-09 16:00:00,12.62402173913044,30.3,20.0,8.0,0.0,0.0,0.0,0.0
2017-10-09 17:00:00,12.62402173913044,30.3,20.0,8.0,0.0,0.0,0.0,0.0
2017-10-09 18:00:00,12.62402173913044,30.3,20.0,8.0,0.0,0.0,0.0,0.0
2017-10-09 19:00:00,12.62402173913044,27.6,20.0,17.0,0.0,0.0,0.0,0.0
2017-10-09 20:00:00,12.62402173913044,27.6,20.0,17.0,0.0,0.0,0.0,0.0
2017-10-09 21:00:00,12.62402173913044,27.6,20.0,17.0,0.0,0.0,0.0,0.0
2017-10-09 22:00:00,12.62402173913044,27.1,30.0,16.0,0.0,0.0,0.0,0.0
2017-10-09 23:00:00,12.62402173913044,27.1,30.0,16.0,0.0,0.0,0.0,0.0
2017-10-10 00:00:00,12.62402173913044,27.1,30.0,16.0,0.0,0.0,0.0,0.0
2017-10-10 01:00:00,12.62402173913044,26.4,25.0,10.0,0.0,0.47000000000000003,0.26,0.0
2017-10-10 02:00:00,12.62402173913044,26.4,25.0,10.0,0.0,0.0,0.0,0.0
2017-10-10 03:00:00,12.62402173913044,26.4,25.0,10.0,0.0,0.0,0.0,0.0
2017-10-10 04:00:00,12.62402173913044,25.9,15.0,4.0,0.0,0.0,0.0,0.0
2017-10-10 05:00:00,12.62402173913044,25.9,15.0,4.0,0.0,0.0,0.0,0.0
2017-10-10 06:00:00,12.62402173913044,25.9,15.0,4.0,0.0,0.0,0.0,0.0
2017-10-10 07:00:00,12.62402173913044,26.5,260.0,4.0,0.0,0.0,0.0,0.0
2017-10-10 08:00:00,12.62402173913044,26.5,260.0,4.0,0.0,0.0,0.0,0.0
2017-10-10 09:00:00,12.62402173913044,26.5,260.0,4.0,0.0,0.0,0.0,0.0
2017-10-10 10:00:00,12.62402173913044,29.3,220.0,6.0,0.0,0.0,0.0,0.0
2017-10-10 11:00:00,12.62402173913044,29.3,220.0,6.0,0.0,0.0,0.0,0.0
2017-10-10 12:00:00,12.62402173913044,29.3,220.0,6.0,4.53,0.0,0.0,0.0
2017-10-10 13:00:00,12.62402173913044,30.9,215.0,8.0,0.0,4.151666666666666,0.0,0.0
2017-10-10 14:00:00,12.62402173913044,30.9,215.0,8.0,0.0,0.0,0.0,0.0
2017-10-10 15:00:00,12.62402173913044,30.9,215.0,8.0,0.0,0.0,0.0,0.0
2017-10-10 16:00:00,12.62402173913044,29.9,220.0,8.0,0.0,0.0,0.0,0.0
2017-10-10 17:00:00,12.62402173913044,29.9,220.0,8.0,0.0,0.0,0.0,0.0
2017-10-10 18:00:00,12.62402173913044,29.9,220.0,8.0,0.0,0.0,0.0,0.0
2017-10-10 19:00:00,12.62402173913044,27.5,150.0,6.0,0.0,0.0,0.0,0.0
2017-10-10 20:00:00,12.62402173913044,27.5,150.0,6.0,0.0,0.0,0.0,0.0
2017-10-10 21:00:00,12.62402173913044,27.5,150.0,6.0,0.0,0.0,0.0,0.0
2017-10-10 22:00:00,12.62402173913044,26.9,145.0,13.0,0.0,0.0,0.0,0.0
2017-10-10 23:00:00,12.62402173913044,26.9,145.0,13.0,0.0,0.0,0.0,0.0
2017-10-11 00:00:00,16.444444444444443,26.9,145.0,13.0,0.0,0.0,0.0,0.0
2017-10-11 01:00:00,16.444444444444443,26.4,155.0,13.0,1.61,0.0,0.6775,0.0
2017-10-11 02:00:00,16.444444444444443,26.4,155.0,13.0,0.0,0.0,0.0,0.0
2017-10-11 03:00:00,16.444444444444443,26.4,155.0,13.0,0.0,0.0,0.0,0.0
2017-10-11 04:00:00,16.444444444444443,25.8,170.0,12.0,0.0,0.0,0.0,0.0
2017-10-11 05:00:00,16.444444444444443,25.8,170.0,12.0,0.0,0.0,0.0,0.0
2017-10-11 06:00:00,8.9,25.8,170.0,12.0,0.0,0.0,0.0,0.0
2017-10-11 07:00:00,10.3,26.7,160.0,16.0,0.0,0.0,0.0,0.0
2017-10-11 08:00:00,13.6,26.7,160.0,16.0,0.0,0.0,0.0,0.0
2017-10-11 09:00:00,10.1,26.7,160.0,16.0,0.0,0.0,0.0,0.0
2017-10-11 10:00:00,9.9,30.0,170.0,15.0,0.0,0.0,0.0,0.0
2017-10-11 11:00:00,15.7,30.0,170.0,15.0,0.0,0.0,0.0,0.0
2017-10-11 12:00:00,17.0,30.0,170.0,15.0,0.0,0.0,0.0,0.0
2017-10-11 13:00:00,16.0,30.8,190.0,15.0,0.0,0.0,0.0,0.0
2017-10-11 14:00:00,15.6,30.8,190.0,15.0,0.0,12.086666666666666,0.0,0.0
2017-10-11 15:00:00,21.8,30.8,190.0,15.0,0.0,0.0,0.0,0.0
2017-10-11 16:00:00,19.7,30.2,190.0,12.0,0.0,0.0,0.0,0.0
2017-10-11 17:00:00,20.1,30.2,190.0,12.0,0.0,0.0,0.0,0.0
2017-10-11 18:00:00,20.5,30.2,190.0,12.0,0.0,0.0,0.0,0.0
2017-10-11 19:00:00,19.9,27.4,185.0,13.0,0.0,0.0,0.0,0.0
2017-10-11 20:00:00,17.1,27.4,185.0,13.0,0.0,0.0,0.0,0.0
2017-10-11 21:00:00,19.1,27.4,185.0,13.0,0.0,0.0,0.0,0.0
2017-10-11 22:00:00,20.3,26.5,190.0,8.0,0.0,0.0,0.0,0.0
2017-10-11 23:00:00,20.4,26.5,190.0,8.0,0.0,0.0,0.0,0.0
2017-10-12 00:00:00,20.7,26.5,190.0,8.0,0.0,0.0,0.0,0.0
2017-10-12 01:00:00,18.5,26.1,75.0,5.0,0.0,0.0,0.0,0.0
2017-10-12 02:00:00,17.1,26.1,75.0,5.0,0.0,0.0,0.0,0.0
2017-10-12 03:00:00,19.6,26.1,75.0,5.0,0.0,0.0,0.0,0.0
2017-10-12 04:00:00,17.3,25.8,70.0,10.0,0.0,0.0,0.0,0.0
2017-10-12 05:00:00,16.9,25.8,70.0,10.0,0.0,0.0,0.0,0.0
2017-10-12 06:00:00,15.1,25.8,70.0,10.0,0.0,0.0,0.0,0.0
2017-10-12 07:00:00,14.7,26.5,75.0,10.0,0.0,0.0,0.0,0.0
2017-10-12 08:00:00,15.2,26.5,75.0,10.0,0.0,0.0,0.0,0.0
2017-10-12 09:00:00,16.2,26.5,75.0,10.0,0.0,0.0,0.0,0.0
2017-10-12 10:00:00,18.9,30.2,60.0,13.0,0.0,0.0,0.0,0.0
2017-10-12 11:00:00,19.3,30.2,60.0,13.0,0.0,0.0,0.0,0.0
2017-10-12 12:00:00,19.7,30.2,60.0,13.0,0.0,0.0,0.0,0.0
2017-10-12 13:00:00,18.6,31.7,45.0,7.0,0.0,0.0,0.0,0.0
2017-10-12 14:00:00,21.8,31.7,45.0,7.0,2.81,0.0,0.0,0.0
2017-10-12 15:00:00,26.0,31.7,45.0,7.0,0.0,0.0,0.0,0.0
2017-10-12 16:00:00,20.1,29.9,20.0,6.0,0.0,0.0,0.0,0.0
2017-10-12 17:00:00,21.6,29.9,20.0,6.0,0.0,0.0,0.0,0.0
2017-10-12 18:00:00,24.2,29.9,20.0,6.0,0.0,0.0,0.0,0.0
2017-10-12 19:00:00,19.5,27.6,45.0,9.0,0.0,0.0,0.0,0.0
2017-10-12 20:00:00,19.9,27.6,45.0,9.0,0.0,0.0,0.0,0.0
2017-10-12 21:00:00,19.139130434782608,27.6,45.0,9.0,0.0,0.0,0.0,0.0
2017-10-12 22:00:00,21.5,27.2,55.0,6.0,0.0,0.0,0.0,0.0
2017-10-12 23:00:00,17.8,27.2,55.0,6.0,0.0,0.0,0.0,0.0
2017-10-13 00:00:00,16.0,27.2,55.0,6.0,0.0,0.0,0.0,0.0
2017-10-13 01:00:00,20.1,26.4,20.0,6.0,0.0,0.0,0.0,0.0
2017-10-13 02:00:00,20.3,26.4,20.0,6.0,0.0,2.5700000000000003,0.0,0.0
2017-10-13 03:00:00,18.8,26.4,20.0,6.0,0.0,0.0,0.0,0.0
2017-10-13 04:00:00,21.2,25.8,25.0,10.0,0.0,0.0,0.0,0.0
2017-10-13 05:00:00,22.4,25.8,25.0,10.0,0.0,0.0,0.0,0.0
2017-10-13 06:00:00,19.1,25.8,25.0,10.0,0.0,0.0,0.0,0.0
2017-10-13 07:00:00,19.1,26.7,30.0,14.0,0.0,0.0,0.0,0.0
2017-10-13 08:00:00,13.1,26.7,30.0,14.0,0.0,0.0,0.0,0.0
2017-10-13 09:00:00,11.2,26.7,30.0,14.0,0.0,0.0,0.0,0.0
2017-10-13 10:00:00,11.8,29.8,40.0,9.0,0.0,0.0,0.0,0.0
2017-10-13 11:00:00,15.8,29.8,40.0,9.0,0.0,0.0,0.0,0.0
2017-10-13 12:00:00,21.5,29.8,40.0,9.0,0.0,0.0,0.0,0.0
2017-10-13 13:00:00,16.1,30.8,120.0,1.0,4.23,0.0,3.08,0.0
2017-10-13 14:00:00,16.428571428571427,30.8,120.0,1.0,0.0,0.0,0.0,0.0
2017-10-13 15:00:00,12.9,30.8,120.0,1.0,0.0,0.0,0.0,0.0
2017-10-13 16:00:00,20.6,29.6,195.0,5.0,0.0,0.0,0.0,0.0
2017-10-13 17:00:00,16.428571428571427,29.6,195.0,5.0,0.0,0.0,0.0,0.0
2017-10-13 18:00:00,18.4,29.6,195.0,5.0,0.0,0.0,0.0,0.0
2017-10-13 19:00:00,16.5,27.3,255.0,11.0,0.0,0.0,0.0,0.0
2017-10-13 20:00:00,11.7,27.3,255.0,11.0,0.0,0.0,0.0,0.0
2017-10-13 21:00:00,9.8,27.3,255.0,11.0,0.0,0.0,0.0,0.0
2017-10-13 22:00:00,16.428571428571427,26.5,280.0,10.0,0.0,0.0,0.0,0.0
2017-10-13 23:00:00,8.6,26.5,280.0,10.0,0.0,0.0,0.0,0.0
2017-10-14 00:00:00,12.0,26.5,280.0,10.0,0.0,0.0,0.0,0.0
2017-10-14 01:00:00,12.2,26.4,275.0,11.0,0.0,0.0,0.0,0.0
2017-10-14 02:00:00,13.6,26.4,275.0,11.0,0.0,2.466666666666667,1.97,0.0
2017-10-14 03:00:00,15.1,26.4,275.0,11.0,0.0,0.0,0.0,0.0
2017-10-14 04:00:00,15.0,25.9,265.0,11.0,0.0,0.0,0.0,0.0
2017-10-14 05:00:00,15.9,25.9,265.0,11.0,0.0,0.0,0.0,0.0
2017-10-14 06:00:00,15.2,25.9,265.0,11.0,0.0,0.0,0.0,0.0
2017-10-14 07:00:00,15.178260869565216,26.2,275.0,11.0,0.0,0.0,0.0,0.0
2017-10-14 08:00:00,17.8,26.2,275.0,11.0,0.0,0.0,0.0,0.0
2017-10-14 09:00:00,16.2,26.2,275.0,11.0,0.0,0.0,0.0,0.0
2017-10-14 10:00:00,18.5,28.9,280.0,9.0,0.0,0.0,0.0,0.0
2017-10-14 11:00:00,18.5,28.9,280.0,9.0,0.0,0.0,0.0,0.0
2017-10-14 12:00:00,15.4,28.9,280.0,9.0,0.0,0.0,0.0,0.0
2017-10-14 13:00:00,14.4,29.4,265.0,12.0,0.0,10.54,2.81,0.0
2017-10-14 14:00:00,15.3,29.4,265.0,12.0,0.0,0.0,0.0,0.0
2017-10-14 15:00:00,15.6,29.4,265.0,12.0,0.0,0.0,0.0,0.0
2017-10-14 16:00:00,15.7,28.8,265.0,15.0,0.0,0.0,0.0,0.0
2017-10-14 17:00:00,15.8,28.8,265.0,15.0,0.0,0.0,0.0,0.0
2017-10-14 18:00:00,19.5,28.8,265.0,15.0,0.0,0.0,0.0,0.0
2017-10-14 19:00:00,17.0,26.9,275.0,19.0,0.0,0.0,0.0,0.0
2017-10-14 20:00:00,15.9,26.9,275.0,19.0,0.0,0.0,0.0,0.0
2017-10-14 21:00:00,10.6,26.9,275.0,19.0,0.0,0.0,0.0,0.0
2017-10-14 22:00:00,10.7,26.4,280.0,17.0,0.0,0.0,0.0,0.0
2017-10-14 23:00:00,13.2,26.4,280.0,17.0,0.0,0.0,0.0,0.0
2017-10-15 00:00:00,15.6,26.4,280.0,17.0,0.0,0.0,0.0,0.0
2017-10-15 01:00:00,15.4,25.9,300.0,16.0,0.0,0.55,0.9136363636363637,0.0
2017-10-15 02:00:00,14.9,25.9,300.0,16.0,0.0,0.0,0.0,0.0
2017-10-15 03:00:00,19.1,25.9,300.0,16.0,0.0,0.0,0.0,0.0
2017-10-15 04:00:00,17.0,25.6,315.0,12.0,0.0,0.0,0.0,0.0
2017-10-15 05:00:00,11.1,25.6,315.0,12.0,0.0,0.0,0.0,0.0
2017-10-15 06:00:00,9.3,25.6,315.0,12.0,0.0,0.0,0.0,0.0
2017-10-15 07:00:00,11.7,26.1,295.0,14.0,0.0,0.0,0.0,0.0
2017-10-15 08:00:00,10.1,26.1,295.0,14.0,0.0,0.0,0.0,0.0
2017-10-15 09:00:00,5.9,26.1,295.0,14.0,0.0,0.0,0.0,0.0
2017-10-15 10:00:00,8.1,28.8,305.0,12.0,0.0,0.0,0.0,0.0
2017-10-15 11:00:00,10.3,28.8,305.0,12.0,0.0,0.0,0.0,0.0
2017-10-15 12:00:00,8.6,28.8,305.0,12.0,0.0,0.0,0.0,0.0
2017-10-15 13:00:00,14.4,29.6,260.0,15.0,0.0,2.85,1.83,0.0
2017-10-15 14:00:00,13.6,29.6,260.0,15.0,0.0,0.0,0.0,0.0
2017-10-15 15:00:00,13.6,29.6,260.0,15.0,0.0,0.0,0.0,0.0
2017-10-15 16:00:00,13.4,28.2,250.0,22.0,0.0,0.0,0.0,0.0
2017-10-15 17:00:00,12.476470588235294,28.2,250.0,22.0,0.0,0.0,0.0,0.0
2017-10-15 18:00:00,12.476470588235294,28.2,250.0,22.0,0.0,0.0,0.0,0.0
2017-10-15 19:00:00,12.476470588235294,26.7,260.0,28.0,0.0,0.0,0.0,0.0
2017-10-15 20:00:00,12.476470588235294,26.7,260.0,28.0,0.0,0.0,0.0,0.0
2017-10-15 21:00:00,12.476470588235294,26.7,260.0,28.0,0.0,0.0,0.0,0.0
2017-10-15 22:00:00,12.476470588235294,26.3,270.0,36.0,0.0,0.0,0.0,0.0
2017-10-15 23:00:00,12.476470588235294,26.3,270.0,36.0,0.0,0.0,0.0,0.0
2017-10-16 00:00:00,10.2,26.3,270.0,36.0,0.0,0.0,0.0,0.0
2017-10-16 01:00:00,9.6,26.0,280.0,39.0,0.0,0.86,0.0,0.47
2017-10-16 02:00:00,12.0,26.0,280.0,39.0,0.0,0.0,0.0,0.0
2017-10-16 03:00:00,15.1,26.0,280.0,39.0,0.0,0.0,0.0,0.0
2017-10-16 04:00:00,12.3,25.6,280.0,36.0,0.0,0.0,0.0,0.0
2017-10-16 05:00:00,12.8,25.6,280.0,36.0,0.0,0.0,0.0,0.0
2017-10-16 06:00:00,11.1,25.6,280.0,36.0,0.0,0.0,0.0,0.0
2017-10-16 07:00:00,7.7,26.5,285.0,35.0,0.0,0.0,0.0,0.0
2017-10-16 08:00:00,9.3,26.5,285.0,35.0,0.0,0.0,0.0,0.0
2017-10-16 09:00:00,12.8,26.5,285.0,35.0,0.0,0.0,0.0,0.0
2017-10-16 10:00:00,12.0,29.5,280.0,34.0,0.0,0.0,0.0,0.0
2017-10-16 11:00:00,10.5,29.5,280.0,34.0,0.0,0.0,0.0,0.0
2017-10-16 12:00:00,10.3,29.5,280.0,34.0,3.745,4.96,0.0,0.0
2017-10-16 13:00:00,11.4,30.3,275.0,28.0,0.0,0.0,0.0,0.0
2017-10-16 14:00:00,13.0,30.3,275.0,28.0,0.0,3.86,0.0,0.0
2017-10-16 15:00:00,13.1,30.3,275.0,28.0,0.0,0.0,0.0,0.0
2017-10-16 16:00:00,14.0,29.4,270.0,30.0,0.0,0.0,0.0,0.0
2017-10-16 17:00:00,15.6,29.4,270.0,30.0,0.0,0.0,0.0,0.0
2017-10-16 18:00:00,17.3,29.4,270.0,30.0,0.0,0.0,0.0,0.0
2017-10-16 19:00:00,12.8,26.8,260.0,25.0,0.0,0.0,0.0,0.0
2017-10-16 20:00:00,13.3,26.8,260.0,25.0,0.0,0.0,0.0,0.0
2017-10-16 21:00:00,11.9,26.8,260.0,25.0,0.0,0.0,0.0,0.0
2017-10-16 22:00:00,11.8,26.3,260.0,27.0,0.0,0.0,0.0,0.0
2017-10-16 23:00:00,10.4,26.3,260.0,27.0,0.0,0.0,0.0,0.0
2017-10-17 00:00:00,10.5,26.3,260.0,27.0,0.0,0.0,0.0,0.0
2017-10-17 01:00:00,10.9,25.7,265.0,27.0,0.0,0.0,0.0,0.0
2017-10-17 02:00:00,9.5,25.7,265.0,27.0,0.0,0.0,0.0,0.0
2017-10-17 03:00:00,9.5,25.7,265.0,27.0,0.0,0.0,0.0,0.0
2017-10-17 04:00:00,9.8,25.5,280.0,25.0,0.0,0.0,0.0,0.0
2017-10-17 05:00:00,9.4,25.5,280.0,25.0,0.0,0.0,0.0,0.0
2017-10-17 06:00:00,11.8,25.5,280.0,25.0,0.0,0.0,0.0,0.0
2017-10-17 07:00:00,12.9,26.0,280.0,21.0,0.0,0.0,0.0,0.0
2017-10-17 08:00:00,11.1,26.0,280.0,21.0,0.0,0.0,0.0,0.0
2017-10-17 09:00:00,11.7,26.0,280.0,21.0,0.0,0.0,0.0,0.0
2017-10-17 10:00:00,10.0,28.5,265.0,21.0,0.0,0.0,0.0,0.0
2017-10-17 11:00:00,11.7,28.5,265.0,21.0,0.0,0.0,0.0,0.0
2017-10-17 12:00:00,9.5,28.5,265.0,21.0,0.0,0.0,0.0,0.0
2017-10-17 13:00:00,12.7,30.4,265.0,19.0,0.0,0.0,0.0,0.0
2017-10-17 14:00:00,17.9,30.4,265.0,19.0,0.0,0.0,2.8274999999999997,0.0
2017-10-17 15:00:00,14.0,30.4,265.0,19.0,0.0,0.0,0.0,0.0
2017-10-17 16:00:00,13.9,29.3,280.0,18.0,0.0,0.0,0.0,0.0
2017-10-17 17:00:00,14.1,29.3,280.0,18.0,0.0,0.0,0.0,0.0
2017-10-17 18:00:00,14.0,29.3,280.0,18.0,0.0,0.0,0.0,0.0
2017-10-17 19:00:00,14.5,27.2,280.0,17.0,0.0,0.0,0.0,0.0
2017-10-17 20:00:00,12.3,27.2,280.0,17.0,0.0,0.0,0.0,0.0
2017-10-17 21:00:00,13.6,27.2,280.0,17.0,0.0,0.0,0.0,0.0
2017-10-17 22:00:00,15.4,26.5,280.0,18.0,0.0,0.0,0.0,0.0
2017-10-17 23:00:00,14.0,26.5,280.0,18.0,0.0,0.0,0.0,0.0
2017-10-18 00:00:00,12.6,26.5,280.0,18.0,0.0,0.0,0.0,0.0
2017-10-18 01:00:00,11.0,25.8,280.0,18.0,0.0,0.0,0.0,0.0
2017-10-18 02:00:00,14.7,25.8,280.0,18.0,0.0,0.0,0.61,0.0
2017-10-18 03:00:00,15.4,25.8,280.0,18.0,0.0,0.0,0.0,0.0
2017-10-18 04:00:00,15.6,25.2,275.0,19.0,0.0,0.0,0.0,0.0
2017-10-18 05:00:00,16.0,25.2,275.0,19.0,0.0,0.0,0.0,0.0
2017-10-18 06:00:00,15.0,25.2,275.0,19.0,0.0,0.0,0.0,0.0
2017-10-18 07:00:00,13.8,25.3,275.0,17.0,0.0,0.0,0.0,0.0
2017-10-18 08:00:00,9.2,25.3,275.0,17.0,0.0,0.0,0.0,0.0
2017-10-18 09:00:00,11.0,25.3,275.0,17.0,0.0,0.0,0.0,0.0
2017-10-18 10:00:00,12.5,28.4,270.0,17.0,0.0,0.0,0.0,0.0
2017-10-18 11:00:00,10.3,28.4,270.0,17.0,0.0,0.0,0.0,0.0
2017-10-18 12:00:00,11.0,28.4,270.0,17.0,0.0,0.0,0.0,0.0
2017-10-18 13:00:00,17.4,30.2,275.0,19.0,0.0,4.015,4.549090909090908,0.0
2017-10-18 14:00:00,19.3,30.2,275.0,19.0,0.0,0.0,0.0,0.0
2017-10-18 15:00:00,18.6,30.2,275.0,19.0,0.0,0.0,0.0,0.0
2017-10-18 16:00:00,17.7,29.1,290.0,23.0,0.0,0.0,0.0,0.0
2017-10-18 17:00:00,18.6,29.1,290.0,23.0,0.0,0.0,0.0,0.0
2017-10-18 18:00:00,18.3,29.1,290.0,23.0,0.0,0.0,0.0,0.0
2017-10-18 19:00:00,14.636363636363638,26.8,315.0,27.0,0.0,0.0,0.0,0.0
2017-10-18 20:00:00,14.636363636363638,26.8,315.0,27.0,0.0,0.0,0.0,0.0
2017-10-18 21:00:00,16.5,26.8,315.0,27.0,0.0,0.0,0.0,0.0
2017-10-18 22:00:00,14.5,26.2,325.0,28.0,0.0,0.0,0.0,0.0
2017-10-18 23:00:00,13.0,26.2,325.0,28.0,0.0,0.0,0.0,0.0
2017-10-19 00:00:00,16.30454545454545,26.2,325.0,28.0,0.0,0.0,0.0,0.0
2017-10-19 01:00:00,14.8,25.5,335.0,31.0,0.0,0.0,0.0,0.0
2017-10-19 02:00:00,15.0,25.5,335.0,31.0,0.0,0.82,1.0666666666666667,0.0
2017-10-19 03:00:00,17.5,25.5,335.0,31.0,0.0,0.0,0.0,0.0
2017-10-19 04:00:00,20.4,25.0,345.0,31.0,0.0,0.0,0.0,0.0
2017-10-19 05:00:00,17.2,25.0,345.0,31.0,0.0,0.0,0.0,0.0
2017-10-19 06:00:00,14.0,25.0,345.0,31.0,0.0,0.0,0.0,0.0
2017-10-19 07:00:00,11.6,25.6,355.0,28.0,0.0,0.0,0.0,0.0
2017-10-19 08:00:00,16.30454545454545,25.6,355.0,28.0,0.0,0.0,0.0,0.0
2017-10-19 09:00:00,12.3,25.6,355.0,28.0,0.0,0.0,0.0,0.0
2017-10-19 10:00:00,8.4,29.5,350.0,27.0,0.0,0.0,0.0,0.0
2017-10-19 11:00:00,13.7,29.5,350.0,27.0,0.0,0.0,0.0,0.0
2017-10-19 12:00:00,16.4,29.5,350.0,27.0,0.0,0.0,0.0,0.0
2017-10-19 13:00:00,15.9,30.8,350.0,18.0,0.0,0.0,3.5277272727272733,0.0
2017-10-19 14:00:00,14.6,30.8,350.0,18.0,0.0,0.0,0.0,0.0
2017-10-19 15:00:00,25.2,30.8,350.0,18.0,0.0,0.0,0.0,0.0
2017-10-19 16:00:00,25.9,29.5,345.0,20.0,0.0,0.0,0.0,0.0
2017-10-19 17:00:00,18.1,29.5,345.0,20.0,0.0,0.0,0.0,0.0
2017-10-19 18:00:00,20.5,29.5,345.0,20.0,0.0,0.0,0.0,0.0
2017-10-19 19:00:00,19.4,26.8,355.0,23.0,0.0,0.0,0.0,0.0
2017-10-19 20:00:00,12.5,26.8,355.0,23.0,0.0,0.0,0.0,0.0
2017-10-19 21:00:00,13.4,26.8,355.0,23.0,0.0,0.0,0.0,0.0
2017-10-19 22:00:00,15.9,25.8,355.0,21.0,0.0,0.0,0.0,0.0
2017-10-19 23:00:00,16.0,25.8,355.0,21.0,0.0,0.0,0.0,0.0
2017-10-20 00:00:00,15.8,25.8,355.0,21.0,0.0,0.0,0.0,0.0
2017-10-20 01:00:00,11.5,25.3,355.0,22.0,0.0,0.0,0.0,0.0
2017-10-20 02:00:00,13.7,25.3,355.0,22.0,0.0,0.0,1.05,0.0
2017-10-20 03:00:00,18.2,25.3,355.0,22.0,0.0,0.0,0.0,0.0
2017-10-20 04:00:00,17.2,24.8,355.0,22.0,0.0,0.0,0.0,0.0
2017-10-20 05:00:00,16.8,24.8,355.0,22.0,0.0,0.0,0.0,0.0
2017-10-20 06:00:00,16.4,24.8,355.0,22.0,0.0,0.0,0.0,0.0
2017-10-20 07:00:00,11.2,25.6,5.0,21.0,0.0,0.0,0.0,0.0
2017-10-20 08:00:00,9.6,25.6,5.0,21.0,0.0,0.0,0.0,0.0
2017-10-20 09:00:00,8.8,25.6,5.0,21.0,0.0,0.0,0.0,0.0
2017-10-20 10:00:00,9.1,29.7,10.0,21.0,0.0,0.0,0.0,0.0
2017-10-20 11:00:00,9.5,29.7,10.0,21.0,0.0,0.0,0.0,0.0
2017-10-20 12:00:00,9.8,29.7,10.0,21.0,0.0,0.0,0.0,0.0
