,Chiang Mai,Chiang Mai,Chiang Mai,Chiang Mai
,Temp,WindDir,Wind Speed,PM2.5
Datetime,,,,
2018-05-27 04:00:00,24.3,210,13,6.475
2018-05-27 07:00:00,26.6,185,16,28.475
2018-05-27 10:00:00,33.2,175,11,9.425
2018-05-27 13:00:00,35.6,175,8,8.4
2018-05-27 16:00:00,34.9,160,14,10.95
2018-05-27 19:00:00,29.2,185,23,12.05
2018-05-27 22:00:00,26.5,185,31,10.866666666666664
2018-05-28 01:00:00,25.0,200,27,7.233333333333333
2018-05-28 04:00:00,23.8,195,21,9.7
2018-05-28 07:00:00,24.9,205,27,11.05
2018-05-28 10:00:00,28.4,205,23,4.566666666666666
2018-05-28 13:00:00,27.4,210,57,10.666666666666666
2018-05-28 16:00:00,25.8,230,40,16.2
2018-05-28 19:00:00,24.9,230,35,14.533333333333331
2018-05-28 22:00:00,24.0,225,36,9.033333333333331
2018-05-29 01:00:00,22.7,215,34,8.966666666666667
2018-05-29 04:00:00,21.7,205,31,8.366666666666665
2018-05-29 07:00:00,24.5,175,30,6.233333333333334
2018-05-29 10:00:00,31.0,165,28,9.666666666666666
2018-05-29 13:00:00,32.4,160,19,9.3
2018-05-29 16:00:00,32.1,165,25,10.866666666666667
2018-05-29 19:00:00,25.9,175,44,9.833333333333334
2018-05-29 22:00:00,24.4,185,48,8.733333333333333
2018-05-30 01:00:00,23.6,185,47,8.266666666666666
2018-05-30 04:00:00,22.9,175,49,8.499999999999998
2018-05-30 07:00:00,24.1,190,41,5.733333333333333
2018-05-30 10:00:00,29.0,190,31,8.233333333333334
2018-05-30 13:00:00,28.5,200,44,13.8
2018-05-30 16:00:00,27.5,205,33,19.9
2018-05-30 19:00:00,24.5,185,9,12.5
2018-05-30 22:00:00,23.7,190,13,11.533333333333331
2018-05-31 01:00:00,23.0,205,21,8.033333333333333
2018-05-31 04:00:00,22.5,205,17,8.066666666666666
2018-05-31 07:00:00,24.3,205,13,5.666666666666667
2018-05-31 10:00:00,30.8,200,14,11.199999999999998
2018-05-31 13:00:00,32.6,190,18,11.733333333333334
2018-05-31 16:00:00,31.5,195,17,13.7
2018-05-31 19:00:00,26.6,180,18,17.166666666666668
2018-05-31 22:00:00,25.0,190,20,18.23333333333333
2018-06-01 01:00:00,24.0,210,16,19.0
2018-06-01 04:00:00,23.3,210,12,21.066666666666663
2018-06-01 07:00:00,25.4,210,12,21.133333333333336
2018-06-01 10:00:00,32.4,210,11,24.0
2018-06-01 13:00:00,34.7,200,14,22.73333333333333
2018-06-01 16:00:00,33.6,190,15,18.766666666666666
2018-06-01 19:00:00,28.4,185,17,17.333333333333332
2018-06-01 22:00:00,26.6,190,25,16.3
2018-06-02 01:00:00,24.8,200,23,18.4
2018-06-02 04:00:00,23.8,210,15,20.4
2018-06-02 07:00:00,25.3,230,11,20.633333333333333
2018-06-02 10:00:00,33.1,235,8,24.33333333333333
2018-06-02 13:00:00,36.3,220,8,22.666666666666668
2018-06-02 16:00:00,34.6,190,12,21.73333333333333
2018-06-02 19:00:00,28.3,200,12,20.83333333333333
2018-06-02 22:00:00,26.2,190,18,19.7
2018-06-03 01:00:00,24.6,210,17,19.433333333333334
2018-06-03 04:00:00,23.6,240,11,20.26666666666667
2018-06-03 07:00:00,26.1,220,8,40.833333333333336
2018-06-03 10:00:00,34.1,220,7,41.63333333333333
2018-06-03 13:00:00,36.6,210,9,37.83333333333333
2018-06-03 16:00:00,35.4,200,13,35.73333333333333
2018-06-03 19:00:00,29.3,205,15,33.266666666666666
2018-06-03 22:00:00,26.5,195,16,30.7
2018-06-04 01:00:00,25.0,215,15,31.266666666666666
2018-06-04 04:00:00,23.6,235,11,34.4
2018-06-04 07:00:00,26.2,235,2,25.866666666666664
2018-06-04 10:00:00,35.2,175,2,20.9
2018-06-04 13:00:00,36.6,210,8,19.5
2018-06-04 16:00:00,36.1,190,11,20.133333333333333
2018-06-04 19:00:00,29.6,200,15,20.23333333333333
2018-06-04 22:00:00,26.8,195,16,17.333333333333332
2018-06-05 01:00:00,25.5,215,19,17.666666666666668
2018-06-05 04:00:00,23.9,245,14,21.266666666666666
2018-06-05 07:00:00,26.7,245,6,19.933333333333334
2018-06-05 10:00:00,35.6,255,4,20.966666666666665
2018-06-05 13:00:00,37.2,195,9,18.7
2018-06-05 16:00:00,36.1,190,13,13.866666666666667
2018-06-05 19:00:00,30.1,195,12,10.366666666666667
2018-06-05 22:00:00,27.1,195,15,9.233333333333334
2018-06-06 01:00:00,25.2,245,21,8.5
2018-06-06 04:00:00,23.8,265,22,5.2
2018-06-06 07:00:00,26.3,270,14,6.333333333333333
2018-06-06 10:00:00,34.3,275,9,6.7
2018-06-06 13:00:00,37.2,225,7,9.25
2018-06-06 16:00:00,36.0,230,10,14.95
2018-06-06 19:00:00,29.3,260,14,10.766666666666666
2018-06-06 22:00:00,26.6,245,12,14.266666666666666
2018-06-07 01:00:00,24.9,250,11,15.4
2018-06-07 04:00:00,23.8,255,18,15.366666666666664
2018-06-07 07:00:00,26.4,260,14,7.3
2018-06-07 10:00:00,34.7,260,8,5.9
2018-06-07 13:00:00,35.5,225,9,10.333333333333334
2018-06-07 16:00:00,33.4,210,13,14.8
2018-06-07 19:00:00,27.5,225,17,10.633333333333333
2018-06-07 22:00:00,25.3,250,23,11.833333333333334
2018-06-08 01:00:00,24.2,250,18,7.533333333333334
2018-06-08 04:00:00,23.7,260,22,7.833333333333333
2018-06-08 07:00:00,26.1,255,13,12.8
2018-06-08 10:00:00,33.0,215,9,9.033333333333331
2018-06-08 13:00:00,35.1,215,13,12.433333333333332
2018-06-08 16:00:00,33.0,205,26,11.633333333333333
2018-06-08 19:00:00,27.4,225,51,13.966666666666669
2018-06-08 22:00:00,24.9,230,46,11.533333333333331
2018-06-09 01:00:00,25.0,250,14,8.466666666666667
2018-06-09 04:00:00,24.1,235,19,7.15
2018-06-09 07:00:00,24.7,230,22,7.949999999999999
2018-06-09 10:00:00,24.8,230,39,8.833333333333334
2018-06-09 13:00:00,26.7,250,30,16.45
2018-06-09 16:00:00,31.0,240,32,9.4
2018-06-09 19:00:00,26.3,240,39,6.766666666666667
2018-06-09 22:00:00,24.9,245,47,4.866666666666667
2018-06-10 01:00:00,23.4,240,39,7.233333333333333
2018-06-10 04:00:00,22.8,240,37,8.8
2018-06-10 07:00:00,24.3,235,42,11.133333333333336
2018-06-10 10:00:00,26.1,230,38,13.266666666666666
2018-06-10 13:00:00,29.5,220,27,7.966666666666666
2018-06-10 16:00:00,28.8,225,28,16.53333333333333
2018-06-10 19:00:00,25.0,225,42,8.733333333333333
2018-06-10 22:00:00,24.2,230,47,1.6333333333333335
2018-06-11 01:00:00,23.3,235,42,6.233333333333333
2018-06-11 04:00:00,22.8,235,42,5.8
2018-06-11 07:00:00,24.2,220,46,12.966666666666669
2018-06-11 10:00:00,28.3,220,40,5.933333333333334
2018-06-11 13:00:00,30.0,210,35,8.700000000000001
2018-06-11 16:00:00,29.3,215,44,10.8
2018-06-11 19:00:00,25.0,225,61,5.4
2018-06-11 22:00:00,24.3,230,60,8.033333333333333
2018-06-12 01:00:00,23.7,230,55,9.166666666666668
2018-06-12 04:00:00,23.3,235,54,8.1
2018-06-12 07:00:00,23.6,230,49,7.566666666666667
2018-06-12 10:00:00,25.9,235,51,10.800000000000002
2018-06-12 13:00:00,27.0,230,58,11.433333333333332
2018-06-12 16:00:00,26.4,230,55,8.833333333333334
2018-06-12 19:00:00,24.2,240,52,11.666666666666666
2018-06-12 22:00:00,23.1,240,55,10.866666666666667
2018-06-13 01:00:00,22.7,240,58,9.433333333333332
2018-06-13 04:00:00,22.5,240,58,8.433333333333334
2018-06-13 07:00:00,23.8,230,50,8.200000000000001
2018-06-13 10:00:00,26.6,240,50,9.233333333333333
2018-06-13 13:00:00,29.3,230,43,10.9
2018-06-13 16:00:00,29.2,235,48,11.866666666666664
2018-06-13 19:00:00,25.5,230,54,15.366666666666667
2018-06-13 22:00:00,23.8,240,53,14.466666666666669
2018-06-14 01:00:00,23.0,245,45,13.8
2018-06-14 04:00:00,22.5,240,51,14.8
2018-06-14 07:00:00,24.3,240,49,14.45
2018-06-14 10:00:00,28.7,235,42,12.033333333333331
2018-06-14 13:00:00,30.3,235,34,14.199999999999998
2018-06-14 16:00:00,29.4,245,37,14.566666666666668
2018-06-14 19:00:00,25.8,245,42,14.6
2018-06-14 22:00:00,24.5,240,45,12.733333333333334
2018-06-15 01:00:00,23.9,255,29,13.866666666666664
2018-06-15 04:00:00,23.1,265,28,9.233333333333334
2018-06-15 07:00:00,24.6,235,21,14.300000000000002
2018-06-15 10:00:00,30.4,245,21,13.2
2018-06-15 13:00:00,32.9,250,21,16.65
2018-06-15 16:00:00,31.6,255,24,18.6
2018-06-15 19:00:00,25.8,270,29,17.599999999999998
2018-06-15 22:00:00,24.3,275,25,19.666666666666668
2018-06-16 01:00:00,23.2,275,25,17.0
2018-06-16 04:00:00,22.5,275,21,10.9
2018-06-16 07:00:00,24.6,295,12,19.266666666666666
2018-06-16 10:00:00,31.5,280,12,18.433333333333334
2018-06-16 13:00:00,34.5,295,13,23.433333333333334
2018-06-16 16:00:00,33.8,290,15,33.5
2018-06-16 19:00:00,27.2,305,17,32.56666666666666
2018-06-16 22:00:00,25.0,295,19,10.5
2018-06-17 01:00:00,23.7,245,9,19.8
2018-06-17 04:00:00,23.3,265,10,25.066666666666663
2018-06-17 07:00:00,25.3,5,4,26.066666666666663
2018-06-17 10:00:00,30.8,290,8,24.166666666666668
2018-06-17 13:00:00,34.4,335,14,28.2
2018-06-17 16:00:00,33.8,300,13,33.833333333333336
2018-06-17 19:00:00,28.4,265,15,34.23333333333333
2018-06-17 22:00:00,26.0,270,20,30.33333333333333
2018-06-18 01:00:00,24.5,275,22,31.73333333333333
2018-06-18 04:00:00,23.7,275,19,31.566666666666663
2018-06-18 07:00:00,25.9,285,15,25.35
2018-06-18 10:00:00,32.4,280,11,33.86666666666667
2018-06-18 13:00:00,37.4,335,6,32.85
2018-06-18 16:00:00,34.8,230,8,23.53333333333333
2018-06-18 19:00:00,28.4,220,11,26.266666666666666
2018-06-18 22:00:00,26.0,240,13,35.03333333333334
2018-06-19 01:00:00,24.9,255,15,32.03333333333333
2018-06-19 04:00:00,24.0,270,15,23.3
2018-06-19 07:00:00,25.7,285,10,19.4
2018-06-19 10:00:00,31.6,295,9,41.1
2018-06-19 13:00:00,34.7,255,4,30.366666666666664
2018-06-19 16:00:00,32.4,235,6,29.2
2018-06-19 19:00:00,27.3,215,9,35.2
2018-06-19 22:00:00,25.8,225,13,28.766666666666666
2018-06-20 01:00:00,24.8,230,20,21.933333333333334
2018-06-20 04:00:00,24.0,245,17,11.6
2018-06-20 07:00:00,25.6,220,17,12.433333333333332
2018-06-20 10:00:00,30.5,220,15,16.3
2018-06-20 13:00:00,32.9,215,14,21.933333333333337
2018-06-20 16:00:00,31.7,205,15,11.6
2018-06-20 19:00:00,26.5,210,16,13.9
2018-06-20 22:00:00,24.9,235,19,11.633333333333333
2018-06-21 01:00:00,24.0,230,28,15.8
2018-06-21 04:00:00,23.3,250,26,7.3
2018-06-21 07:00:00,24.9,240,22,19.83333333333333
2018-06-21 10:00:00,29.8,240,22,10.233333333333333
2018-06-21 13:00:00,31.5,235,23,18.1
2018-06-21 16:00:00,30.7,240,25,11.966666666666669
2018-06-21 19:00:00,25.9,255,37,11.366666666666667
2018-06-21 22:00:00,24.3,260,41,12.933333333333332
2018-06-22 01:00:00,23.4,260,35,9.766666666666666
2018-06-22 04:00:00,22.7,265,33,13.866666666666667
2018-06-22 07:00:00,24.6,255,23,11.933333333333332
2018-06-22 10:00:00,30.3,250,19,16.5
2018-06-22 13:00:00,32.1,245,21,21.26666666666667
2018-06-22 16:00:00,31.9,230,19,14.466666666666669
2018-06-22 19:00:00,26.6,235,28,12.6
2018-06-22 22:00:00,24.3,250,36,12.6
2018-06-23 01:00:00,23.3,265,36,8.166666666666666
2018-06-23 04:00:00,22.7,265,32,14.2
2018-06-23 07:00:00,24.2,265,23,15.8
2018-06-23 10:00:00,27.6,255,21,13.7
2018-06-23 13:00:00,31.2,265,23,14.199999999999998
2018-06-23 16:00:00,32.5,245,20,9.333333333333334
2018-06-23 19:00:00,26.7,230,29,17.4
2018-06-23 22:00:00,25.0,255,42,6.366666666666667
2018-06-24 01:00:00,24.1,265,41,8.799999999999999
2018-06-24 04:00:00,23.7,260,42,8.433333333333334
2018-06-24 07:00:00,24.4,265,38,8.466666666666667
2018-06-24 10:00:00,26.8,260,34,13.033333333333331
2018-06-24 13:00:00,30.5,275,32,16.266666666666666
2018-06-24 16:00:00,31.3,255,26,20.133333333333333
2018-06-24 19:00:00,25.6,255,35,8.0
2018-06-24 22:00:00,24.1,265,40,11.766666666666666
2018-06-25 01:00:00,23.5,270,39,12.866666666666667
2018-06-25 04:00:00,22.7,265,36,14.2
2018-06-25 07:00:00,23.9,260,26,28.666666666666668
2018-06-25 10:00:00,27.1,255,25,13.033333333333331
2018-06-25 13:00:00,29.8,245,19,22.53333333333333
2018-06-25 16:00:00,28.7,230,20,13.033333333333331
2018-06-25 19:00:00,24.5,230,27,9.8
2018-06-25 22:00:00,23.3,235,29,18.8
2018-06-26 01:00:00,22.7,225,19,13.266666666666666
2018-06-26 04:00:00,22.2,220,21,11.5
2018-06-26 07:00:00,22.7,235,16,9.8
2018-06-26 10:00:00,23.3,240,21,13.9
2018-06-26 13:00:00,24.6,225,23,13.4
2018-06-26 16:00:00,27.0,215,18,13.0
2018-06-26 19:00:00,24.2,215,20,7.400000000000001
2018-06-26 22:00:00,23.3,210,18,5.933333333333334
2018-06-27 01:00:00,22.7,210,19,14.333333333333334
2018-06-27 04:00:00,22.2,205,13,7.466666666666666
2018-06-27 07:00:00,23.0,195,16,7.0
2018-06-27 10:00:00,23.8,170,16,12.566666666666668
2018-06-27 13:00:00,24.9,200,27,14.4
2018-06-27 16:00:00,24.9,210,16,13.733333333333333
2018-06-27 19:00:00,23.1,200,23,9.933333333333335
2018-06-27 22:00:00,21.8,200,22,6.666666666666667
2018-06-28 01:00:00,21.6,205,22,7.75
2018-06-28 04:00:00,21.5,215,15,8.533333333333333
2018-06-28 07:00:00,22.6,220,17,10.5
2018-06-28 10:00:00,25.7,225,15,5.566666666666666
2018-06-28 13:00:00,29.1,230,21,8.9
2018-06-28 16:00:00,30.1,225,18,11.55
2018-06-28 19:00:00,25.5,235,19,8.799999999999999
2018-06-28 22:00:00,23.3,240,21,8.799999999999999
2018-06-29 01:00:00,22.3,250,22,9.366666666666667
2018-06-29 04:00:00,21.5,260,20,5.9
2018-06-29 07:00:00,23.8,270,19,11.6
2018-06-29 10:00:00,30.0,260,14,7.5
2018-06-29 13:00:00,32.5,255,11,6.15
2018-06-29 16:00:00,32.3,240,13,8.103333333333333
2018-06-29 19:00:00,26.4,245,15,8.103333333333333
2018-06-29 22:00:00,24.1,255,22,8.103333333333333
2018-06-30 01:00:00,22.9,270,27,11.0
2018-06-30 04:00:00,22.0,275,23,8.066666666666668
2018-06-30 07:00:00,24.0,275,17,9.3
2018-06-30 10:00:00,30.1,260,16,11.133333333333336
2018-06-30 13:00:00,33.2,255,17,10.033333333333331
2018-06-30 16:00:00,33.2,250,16,21.4
2018-06-30 19:00:00,27.7,245,12,11.9
2018-06-30 22:00:00,25.1,240,13,9.433333333333332
2018-07-01 01:00:00,23.9,280,15,10.966666666666669
2018-07-01 04:00:00,22.6,265,16,12.533333333333331
2018-07-01 07:00:00,24.4,270,23,13.8
2018-07-01 10:00:00,30.4,265,19,13.1
2018-07-01 13:00:00,33.3,265,20,16.566666666666666
2018-07-01 16:00:00,33.0,250,18,14.733333333333334
2018-07-01 19:00:00,27.5,250,28,7.466666666666666
2018-07-01 22:00:00,24.7,265,30,8.5
2018-07-02 01:00:00,23.1,280,30,18.6
2018-07-02 04:00:00,22.4,270,28,12.933333333333332
2018-07-02 07:00:00,24.8,265,39,20.4
2018-07-02 10:00:00,30.6,260,25,15.733333333333333
2018-07-02 13:00:00,32.8,265,29,13.533333333333331
2018-07-02 16:00:00,33.3,260,23,11.766666666666666
2018-07-02 19:00:00,27.6,270,23,12.566666666666668
2018-07-02 22:00:00,24.8,270,30,13.766666666666666
2018-07-03 01:00:00,23.2,265,32,16.166666666666668
2018-07-03 04:00:00,22.4,265,32,13.533333333333331
2018-07-03 07:00:00,24.7,275,43,12.466666666666669
2018-07-03 10:00:00,30.0,270,27,14.766666666666666
2018-07-03 13:00:00,33.1,270,28,11.333333333333334
2018-07-03 16:00:00,33.0,260,23,18.2
2018-07-03 19:00:00,26.7,260,36,11.466666666666669
2018-07-03 22:00:00,24.3,270,41,10.233333333333333
2018-07-04 01:00:00,22.9,275,37,10.766666666666666
2018-07-04 04:00:00,22.2,270,36,15.533333333333331
2018-07-04 07:00:00,24.6,270,30,24.399999999999995
2018-07-04 10:00:00,30.0,260,21,10.166666666666666
2018-07-04 13:00:00,34.3,230,12,12.333333333333334
2018-07-04 16:00:00,33.2,225,20,9.0
2018-07-04 19:00:00,27.1,255,31,20.75
2018-07-04 22:00:00,24.5,260,40,35.166666666666664
2018-07-05 01:00:00,23.0,255,35,9.000000000000002
2018-07-05 04:00:00,23.1,260,37,16.7
2018-07-05 07:00:00,24.7,265,21,22.23333333333333
2018-07-05 10:00:00,30.4,255,17,15.55
2018-07-05 13:00:00,34.4,235,15,37.3
2018-07-05 16:00:00,34.4,230,18,18.766666666666666
2018-07-05 19:00:00,27.9,225,22,9.9
2018-07-05 22:00:00,25.6,240,26,9.066666666666665
2018-07-06 01:00:00,24.1,260,22,6.166666666666667
2018-07-06 04:00:00,23.1,260,22,12.2
2018-07-06 07:00:00,24.9,255,13,11.866666666666667
2018-07-06 10:00:00,31.8,245,12,7.666666666666667
2018-07-06 13:00:00,33.9,225,12,7.966666666666668
2018-07-06 16:00:00,33.1,220,15,9.566666666666666
2018-07-06 19:00:00,28.1,220,17,9.2
2018-07-06 22:00:00,25.5,235,23,8.4
2018-07-07 01:00:00,23.7,260,15,8.166666666666666
2018-07-07 04:00:00,23.0,260,22,10.5
2018-07-07 07:00:00,24.6,250,15,7.15
2018-07-07 10:00:00,31.4,255,16,8.333333333333334
2018-07-07 13:00:00,33.0,260,14,10.35
2018-07-07 16:00:00,33.2,255,11,12.8
2018-07-07 19:00:00,27.4,255,18,10.266666666666666
2018-07-07 22:00:00,25.4,275,27,11.433333333333332
2018-07-08 01:00:00,23.8,280,27,10.0
2018-07-08 04:00:00,23.1,280,27,11.866666666666667
2018-07-08 07:00:00,24.1,270,38,13.866666666666667
2018-07-08 10:00:00,28.1,270,27,15.4
2018-07-08 13:00:00,29.0,280,28,18.3
2018-07-08 16:00:00,29.0,265,23,15.033333333333331
2018-07-08 19:00:00,25.3,275,28,12.5
2018-07-08 22:00:00,24.3,265,28,11.433333333333332
2018-07-09 01:00:00,22.9,275,28,11.85
2018-07-09 04:00:00,22.2,280,27,14.5
2018-07-09 07:00:00,24.3,280,25,13.533333333333331
2018-07-09 10:00:00,30.3,270,18,17.3
2018-07-09 13:00:00,32.6,260,15,23.399999999999995
2018-07-09 16:00:00,32.9,260,17,12.0
2018-07-09 19:00:00,26.1,255,15,6.900000000000001
2018-07-09 22:00:00,23.9,270,19,8.133333333333333
2018-07-10 01:00:00,23.1,290,27,13.6
2018-07-10 04:00:00,22.6,290,25,15.466666666666669
2018-07-10 07:00:00,23.5,270,25,12.533333333333331
2018-07-10 10:00:00,28.6,275,20,10.699999999999998
2018-07-10 13:00:00,34.1,255,11,11.533333333333331
2018-07-10 16:00:00,33.4,245,13,11.566666666666668
2018-07-10 19:00:00,27.3,225,10,11.933333333333332
2018-07-10 22:00:00,24.8,260,16,9.966666666666669
2018-07-11 01:00:00,23.3,270,18,7.966666666666666
2018-07-11 04:00:00,22.6,280,16,6.5
2018-07-11 07:00:00,24.5,290,13,10.8
2018-07-11 10:00:00,31.0,265,9,11.166666666666666
2018-07-11 13:00:00,33.6,225,11,14.633333333333336
2018-07-11 16:00:00,32.6,210,13,10.699999999999998
2018-07-11 19:00:00,26.4,265,18,10.666666666666666
2018-07-11 22:00:00,24.2,270,22,12.4
2018-07-12 01:00:00,22.7,275,17,10.2
2018-07-12 04:00:00,22.0,275,15,12.7
2018-07-12 07:00:00,24.6,290,7,13.133333333333333
2018-07-12 10:00:00,31.9,270,1,10.5
2018-07-12 13:00:00,33.3,190,6,12.75
2018-07-12 16:00:00,32.3,190,12,14.866666666666667
2018-07-12 19:00:00,27.0,215,17,7.400000000000001
2018-07-12 22:00:00,24.7,245,19,7.7
2018-07-13 01:00:00,23.4,260,13,7.0
2018-07-13 04:00:00,22.6,275,9,9.3
2018-07-13 07:00:00,24.6,115,3,12.333333333333334
2018-07-13 10:00:00,32.3,130,5,9.966666666666669
2018-07-13 13:00:00,33.7,190,5,10.366666666666667
2018-07-13 16:00:00,33.5,180,9,10.333333333333334
2018-07-13 19:00:00,26.8,210,13,9.1
2018-07-13 22:00:00,24.8,240,15,8.55
2018-07-14 01:00:00,23.5,260,10,6.866666666666667
2018-07-14 04:00:00,22.8,265,13,9.333333333333334
2018-07-14 07:00:00,24.8,270,2,5.6
2018-07-14 10:00:00,31.3,195,6,5.2
2018-07-14 13:00:00,31.9,225,7,6.5
2018-07-14 16:00:00,30.6,225,20,19.46666666666667
2018-07-14 19:00:00,26.2,245,21,18.1
2018-07-14 22:00:00,24.5,255,28,11.666666666666666
2018-07-15 01:00:00,23.4,250,16,8.666666666666666
2018-07-15 04:00:00,22.6,255,15,19.8
2018-07-15 07:00:00,24.6,295,5,37.3
2018-07-15 10:00:00,30.5,205,7,7.85
2018-07-15 13:00:00,26.0,255,27,21.666666666666668
2018-07-15 16:00:00,25.7,260,38,32.5
2018-07-15 19:00:00,25.0,260,31,9.6
2018-07-15 22:00:00,23.9,265,32,9.7
2018-07-16 01:00:00,23.2,275,32,13.466666666666669
2018-07-16 04:00:00,22.8,280,31,10.566666666666668
2018-07-16 07:00:00,24.2,280,33,7.8
2018-07-16 10:00:00,25.4,290,29,5.433333333333334
2018-07-16 13:00:00,25.7,290,32,6.233333333333333
2018-07-16 16:00:00,29.0,285,25,8.2
2018-07-16 19:00:00,26.1,295,27,7.8
2018-07-16 22:00:00,23.7,295,26,8.1
2018-07-17 01:00:00,22.7,315,25,6.633333333333334
2018-07-17 04:00:00,22.1,315,26,3.2
2018-07-17 07:00:00,23.8,335,20,7.366666666666667
2018-07-17 10:00:00,30.5,335,20,7.333333333333333
2018-07-17 13:00:00,34.2,320,14,7.35
2018-07-17 16:00:00,33.2,330,11,5.5
2018-07-17 19:00:00,27.4,335,13,6.033333333333334
2018-07-17 22:00:00,25.6,345,12,2.7999999999999994
2018-07-18 01:00:00,24.1,15,14,3.4333333333333336
2018-07-18 04:00:00,23.5,15,20,20.53333333333333
2018-07-18 07:00:00,24.8,50,28,7.333333333333333
2018-07-18 10:00:00,31.2,50,20,6.433333333333333
2018-07-18 13:00:00,33.9,105,20,10.5
2018-07-18 16:00:00,32.1,110,19,7.733333333333334
2018-07-18 19:00:00,27.2,110,18,12.466666666666669
2018-07-18 22:00:00,25.3,130,22,11.166666666666666
2018-07-19 01:00:00,24.3,140,28,5.233333333333333
2018-07-19 04:00:00,23.5,135,22,6.166666666666667
2018-07-19 07:00:00,24.7,245,13,6.966666666666666
2018-07-19 10:00:00,32.1,210,5,6.8
2018-07-19 13:00:00,33.2,210,12,6.599999999999999
2018-07-19 16:00:00,31.0,205,19,10.7
2018-07-19 19:00:00,25.5,235,27,9.266666666666666
2018-07-19 22:00:00,24.3,250,27,7.666666666666667
2018-07-20 01:00:00,23.8,250,27,9.033333333333331
2018-07-20 04:00:00,23.2,260,25,9.166666666666666
2018-07-20 07:00:00,23.7,250,27,9.566666666666666
2018-07-20 10:00:00,23.8,255,27,7.833333333333333
2018-07-20 13:00:00,24.1,250,35,6.566666666666666
2018-07-20 16:00:00,24.2,255,39,6.766666666666667
2018-07-20 19:00:00,23.4,260,35,6.433333333333333
2018-07-20 22:00:00,23.1,255,34,7.466666666666666
2018-07-21 01:00:00,22.7,255,33,13.9
2018-07-21 04:00:00,22.4,260,35,15.4
2018-07-21 07:00:00,23.4,270,50,22.73333333333333
2018-07-21 10:00:00,27.5,270,39,23.2
2018-07-21 13:00:00,31.1,270,24,28.53333333333333
2018-07-21 16:00:00,30.7,270,28,21.433333333333334
2018-07-21 19:00:00,26.0,270,34,11.4
2018-07-21 22:00:00,24.6,270,34,17.333333333333332
2018-07-22 01:00:00,23.6,280,27,14.9
2018-07-22 04:00:00,23.2,280,32,13.166666666666666
2018-07-22 07:00:00,23.4,295,26,13.566666666666668
2018-07-22 10:00:00,26.5,290,27,24.33333333333333
2018-07-22 13:00:00,29.6,280,25,14.5
2018-07-22 16:00:00,29.8,265,30,13.333333333333334
2018-07-22 19:00:00,25.6,265,37,10.1
2018-07-22 22:00:00,24.3,270,36,8.233333333333334
2018-07-23 01:00:00,23.0,280,39,10.433333333333332
2018-07-23 04:00:00,22.2,280,37,11.066666666666668
2018-07-23 07:00:00,23.3,290,30,12.733333333333334
2018-07-23 10:00:00,27.0,285,29,15.033333333333331
2018-07-23 13:00:00,32.8,275,18,15.933333333333332
2018-07-23 16:00:00,32.8,260,16,17.400000000000002
2018-07-23 19:00:00,26.5,265,33,14.166666666666666
2018-07-23 22:00:00,24.6,270,37,12.033333333333331
2018-07-24 01:00:00,23.5,280,37,12.300000000000002
2018-07-24 04:00:00,23.2,280,36,17.333333333333332
2018-07-24 07:00:00,24.3,280,30,17.366666666666664
2018-07-24 10:00:00,27.7,275,30,18.23333333333333
2018-07-24 13:00:00,29.3,275,33,9.05
2018-07-24 16:00:00,28.1,270,33,16.333333333333332
2018-07-24 19:00:00,24.9,275,40,22.066666666666663
2018-07-24 22:00:00,23.8,275,42,15.633333333333333
2018-07-25 01:00:00,23.0,270,35,15.666666666666666
2018-07-25 04:00:00,22.5,270,35,13.2
2018-07-25 07:00:00,23.7,280,38,18.366666666666667
2018-07-25 10:00:00,26.6,275,36,18.83333333333333
2018-07-25 13:00:00,27.4,270,31,14.566666666666668
2018-07-25 16:00:00,27.2,270,37,17.8
2018-07-25 19:00:00,24.2,275,40,16.766666666666666
2018-07-25 22:00:00,23.7,270,40,19.966666666666665
2018-07-26 01:00:00,23.2,270,39,11.7
2018-07-26 04:00:00,23.0,275,38,17.5
2018-07-26 07:00:00,23.7,275,36,14.133333333333333
2018-07-26 10:00:00,28.8,275,33,9.066666666666668
2018-07-26 13:00:00,30.3,275,35,23.399999999999995
2018-07-26 16:00:00,31.1,265,25,24.5
2018-07-26 19:00:00,24.9,270,31,10.166666666666666
2018-07-26 22:00:00,24.1,270,33,11.5
2018-07-27 01:00:00,23.3,275,34,21.000000000000004
2018-07-27 04:00:00,22.7,275,37,12.199999999999998
2018-07-27 07:00:00,22.9,280,26,13.8
2018-07-27 10:00:00,26.4,275,25,15.733333333333334
2018-07-27 13:00:00,26.4,270,28,21.3
2018-07-27 16:00:00,27.5,260,28,18.066666666666663
2018-07-27 19:00:00,24.2,260,29,12.6
2018-07-27 22:00:00,23.4,270,32,11.933333333333332
2018-07-28 01:00:00,22.9,270,35,12.8
2018-07-28 04:00:00,22.6,270,35,10.5
2018-07-28 07:00:00,23.3,270,38,18.4
2018-07-28 10:00:00,25.7,270,36,20.166666666666668
2018-07-28 13:00:00,27.0,265,30,15.033333333333331
2018-07-28 16:00:00,27.0,265,33,9.766666666666666
2018-07-28 19:00:00,24.4,265,35,7.0
2018-07-28 22:00:00,23.2,270,37,10.233333333333333
2018-07-29 01:00:00,22.5,270,31,21.633333333333336
2018-07-29 04:00:00,22.2,265,29,12.133333333333333
