,Bangkok,Bangkok,Bangkok,Bangkok
,Temp,WindDir,Wind Speed,PM2.5
Datetime,,,,
2018-05-12 16:00:00,35.0,155,8,20.225
2018-05-12 19:00:00,32.2,220,8,19.525
2018-05-12 22:00:00,31.3,150,3,21.25
2018-05-13 01:00:00,30.1,145,16,22.6
2018-05-13 04:00:00,29.8,145,17,19.700000000000003
2018-05-13 07:00:00,29.8,155,14,21.225
2018-05-13 10:00:00,32.9,155,12,19.625
2018-05-13 13:00:00,35.0,165,5,17.65
2018-05-13 16:00:00,35.2,160,4,17.424999999999997
2018-05-13 19:00:00,32.9,160,10,15.0
2018-05-13 22:00:00,32.0,155,9,15.175
2018-05-14 01:00:00,30.6,180,14,14.625
2018-05-14 04:00:00,30.5,150,12,15.425
2018-05-14 07:00:00,31.0,150,10,18.075
2018-05-14 10:00:00,34.0,130,7,17.325000000000003
2018-05-14 13:00:00,34.5,95,8,18.1
2018-05-14 16:00:00,34.8,75,6,17.675
2018-05-14 19:00:00,33.2,165,7,19.175
2018-05-14 22:00:00,32.0,130,3,20.2
2018-05-15 01:00:00,30.9,180,4,25.025
2018-05-15 04:00:00,30.3,165,4,26.85
2018-05-15 07:00:00,30.7,145,11,22.575
2018-05-15 10:00:00,33.7,160,8,19.025
2018-05-15 13:00:00,34.6,190,4,19.575000000000003
2018-05-15 16:00:00,34.9,220,3,18.075000000000003
2018-05-15 19:00:00,33.1,165,7,14.625
2018-05-15 22:00:00,31.8,185,7,14.65
2018-05-16 01:00:00,30.9,190,10,24.450000000000003
2018-05-16 04:00:00,30.3,190,9,19.425
2018-05-16 07:00:00,31.0,200,12,13.95
2018-05-16 10:00:00,33.9,200,11,11.7
2018-05-16 13:00:00,35.8,215,8,13.075
2018-05-16 16:00:00,36.1,210,6,13.475
2018-05-16 19:00:00,32.5,200,6,11.675
2018-05-16 22:00:00,31.7,205,7,12.95
2018-05-17 01:00:00,31.1,160,6,14.5
2018-05-17 04:00:00,30.4,165,8,13.775
2018-05-17 07:00:00,31.4,170,17,11.875
2018-05-17 10:00:00,34.3,180,14,10.225
2018-05-17 13:00:00,35.7,205,10,12.225
2018-05-17 16:00:00,35.5,185,7,14.425
2018-05-17 19:00:00,32.5,240,3,13.3
2018-05-17 22:00:00,31.7,165,4,14.725
2018-05-18 01:00:00,31.0,130,9,16.8
2018-05-18 04:00:00,30.3,135,14,14.675
2018-05-18 07:00:00,30.6,140,20,12.0
2018-05-18 10:00:00,33.6,155,17,13.675
2018-05-18 13:00:00,34.4,180,9,12.65
2018-05-18 16:00:00,34.9,155,5,15.15
2018-05-18 19:00:00,32.5,180,5,10.625
2018-05-18 22:00:00,31.5,170,7,12.075
2018-05-19 01:00:00,30.9,165,7,19.75
2018-05-19 04:00:00,30.3,185,6,21.725
2018-05-19 07:00:00,30.9,160,7,17.025
2018-05-19 10:00:00,33.6,155,8,14.45
2018-05-19 13:00:00,34.9,180,6,12.8
2018-05-19 16:00:00,35.3,190,3,16.85
2018-05-19 19:00:00,33.2,250,6,15.325
2018-05-19 22:00:00,32.1,285,5,19.05
2018-05-20 01:00:00,31.5,50,2,22.075
2018-05-20 04:00:00,31.0,115,3,22.5
2018-05-20 07:00:00,31.0,115,6,21.525
2018-05-20 10:00:00,34.1,140,6,18.675
2018-05-20 13:00:00,36.0,175,3,20.25
2018-05-20 16:00:00,36.9,115,1,16.65
2018-05-20 19:00:00,33.6,350,1,15.725
2018-05-20 22:00:00,32.7,35,2,17.95
2018-05-21 01:00:00,31.7,90,6,22.5
2018-05-21 04:00:00,30.8,100,8,21.3
2018-05-21 07:00:00,31.3,120,7,18.975
2018-05-21 10:00:00,34.4,105,6,17.275000000000002
2018-05-21 13:00:00,35.5,115,7,18.175
2018-05-21 16:00:00,35.4,105,9,16.825000000000003
2018-05-21 19:00:00,32.6,130,10,13.825
2018-05-21 22:00:00,31.9,135,12,13.2
2018-05-22 01:00:00,31.1,160,11,17.95
2018-05-22 04:00:00,30.9,175,8,22.575
2018-05-22 07:00:00,30.8,170,7,13.975
2018-05-22 10:00:00,33.3,155,6,24.15
2018-05-22 13:00:00,33.4,100,2,22.875
2018-05-22 16:00:00,34.7,95,9,18.0
2018-05-22 19:00:00,30.7,155,5,18.425
2018-05-22 22:00:00,30.9,115,2,17.950000000000003
2018-05-23 01:00:00,29.9,150,7,16.825
2018-05-23 04:00:00,29.5,155,8,13.975
2018-05-23 07:00:00,29.8,140,12,14.05
2018-05-23 10:00:00,33.7,150,10,20.5
2018-05-23 13:00:00,34.9,140,4,27.15
2018-05-23 16:00:00,34.9,115,6,21.4
2018-05-23 19:00:00,32.3,170,11,19.1
2018-05-23 22:00:00,31.9,170,14,14.975
2018-05-24 01:00:00,30.8,160,8,11.3
2018-05-24 04:00:00,30.3,175,9,12.1
2018-05-24 07:00:00,31.0,170,17,8.875
2018-05-24 10:00:00,33.8,175,17,6.575
2018-05-24 13:00:00,34.7,185,18,7.300000000000001
2018-05-24 16:00:00,34.1,180,20,8.7
2018-05-24 19:00:00,31.1,200,22,8.275
2018-05-24 22:00:00,31.0,215,19,10.7
2018-05-25 01:00:00,30.0,215,19,10.825
2018-05-25 04:00:00,29.8,205,19,14.875
2018-05-25 07:00:00,29.9,205,24,15.825
2018-05-25 10:00:00,32.9,215,21,13.025
2018-05-25 13:00:00,33.7,215,14,10.95
2018-05-25 16:00:00,34.3,225,11,9.2
2018-05-25 19:00:00,31.5,250,9,10.0
2018-05-25 22:00:00,31.3,230,9,14.15
2018-05-26 01:00:00,30.8,235,6,19.05
2018-05-26 04:00:00,30.6,210,9,17.275
2018-05-26 07:00:00,30.9,200,17,11.225
2018-05-26 10:00:00,33.4,200,17,11.35
2018-05-26 13:00:00,31.4,210,19,9.45
2018-05-26 16:00:00,32.5,210,19,10.3
2018-05-26 19:00:00,30.5,225,25,11.7
2018-05-26 22:00:00,30.4,220,19,11.975
2018-05-27 01:00:00,30.0,210,18,13.575
2018-05-27 04:00:00,29.7,205,17,16.85
2018-05-27 07:00:00,29.9,210,19,20.8
2018-05-27 10:00:00,32.8,205,18,15.5
2018-05-27 13:00:00,33.3,215,16,9.95
2018-05-27 16:00:00,34.6,220,11,9.1
2018-05-27 19:00:00,30.9,240,21,11.75
2018-05-27 22:00:00,30.1,230,25,12.266666666666667
2018-05-28 01:00:00,29.8,230,16,15.4
2018-05-28 04:00:00,29.2,265,12,17.566666666666666
2018-05-28 07:00:00,29.4,255,20,16.2
2018-05-28 10:00:00,33.4,255,13,17.3
2018-05-28 13:00:00,36.5,235,4,23.53333333333333
2018-05-28 16:00:00,36.5,115,4,20.366666666666667
2018-05-28 19:00:00,32.6,125,11,16.2
2018-05-28 22:00:00,31.5,145,14,11.633333333333333
2018-05-29 01:00:00,30.6,160,17,10.566666666666668
2018-05-29 04:00:00,30.4,165,20,12.466666666666669
2018-05-29 07:00:00,30.5,155,22,11.3
2018-05-29 10:00:00,33.7,160,20,8.833333333333334
2018-05-29 13:00:00,33.5,170,26,9.366666666666664
2018-05-29 16:00:00,34.7,175,25,10.1
2018-05-29 19:00:00,31.8,190,25,11.333333333333334
2018-05-29 22:00:00,31.5,205,20,13.366666666666664
2018-05-30 01:00:00,30.8,195,21,13.333333333333334
2018-05-30 04:00:00,30.0,190,20,15.566666666666665
2018-05-30 07:00:00,30.8,165,20,8.799999999999999
2018-05-30 10:00:00,33.9,180,21,8.633333333333335
2018-05-30 13:00:00,33.9,215,17,11.633333333333336
2018-05-30 16:00:00,34.9,215,14,11.300000000000002
2018-05-30 19:00:00,30.8,235,14,10.166666666666666
2018-05-30 22:00:00,31.0,245,11,13.233333333333334
2018-05-31 01:00:00,30.3,165,9,14.633333333333333
2018-05-31 04:00:00,30.0,180,9,20.333333333333336
2018-05-31 07:00:00,30.1,185,11,18.8
2018-05-31 10:00:00,33.3,180,8,21.46666666666667
2018-05-31 13:00:00,34.2,200,4,19.1
2018-05-31 16:00:00,34.6,250,2,13.433333333333332
2018-05-31 19:00:00,32.2,220,5,11.466666666666669
2018-05-31 22:00:00,31.7,200,6,14.133333333333333
2018-06-01 01:00:00,30.9,245,10,16.733333333333334
2018-06-01 04:00:00,30.4,250,7,16.033333333333335
2018-06-01 07:00:00,30.0,285,4,12.633333333333333
2018-06-01 10:00:00,33.3,270,5,12.9
2018-06-01 13:00:00,34.1,285,5,11.566666666666668
2018-06-01 16:00:00,35.8,290,5,12.366666666666664
2018-06-01 19:00:00,32.4,290,2,14.3
2018-06-01 22:00:00,32.1,5,3,11.866666666666667
2018-06-02 01:00:00,30.7,270,3,13.233333333333334
2018-06-02 04:00:00,30.2,270,4,12.566666666666668
2018-06-02 07:00:00,30.4,265,4,9.766666666666667
2018-06-02 10:00:00,34.0,295,6,12.466666666666669
2018-06-02 13:00:00,35.0,305,9,16.066666666666666
2018-06-02 16:00:00,35.8,310,6,14.733333333333334
2018-06-02 19:00:00,33.0,265,13,17.933333333333334
2018-06-02 22:00:00,32.1,265,11,13.066666666666668
2018-06-03 01:00:00,31.0,265,7,11.966666666666669
2018-06-03 04:00:00,30.0,250,11,11.933333333333332
2018-06-03 07:00:00,29.6,280,19,10.833333333333334
2018-06-03 10:00:00,33.8,290,19,10.9
2018-06-03 13:00:00,35.1,290,17,10.933333333333332
2018-06-03 16:00:00,35.6,285,14,8.166666666666666
2018-06-03 19:00:00,33.4,285,16,8.033333333333333
2018-06-03 22:00:00,31.4,280,14,8.299999999999999
2018-06-04 01:00:00,31.1,260,13,12.166666666666666
2018-06-04 04:00:00,30.2,255,14,10.866666666666667
2018-06-04 07:00:00,30.6,265,15,14.1
2018-06-04 10:00:00,34.2,265,12,14.266666666666666
2018-06-04 13:00:00,35.3,300,11,12.066666666666668
2018-06-04 16:00:00,35.6,295,8,10.7
2018-06-04 19:00:00,31.2,255,11,10.800000000000002
2018-06-04 22:00:00,30.4,235,15,9.466666666666669
2018-06-05 01:00:00,30.2,250,21,14.133333333333333
2018-06-05 04:00:00,29.3,260,18,13.6
2018-06-05 07:00:00,29.5,260,14,10.2
2018-06-05 10:00:00,33.3,255,12,7.399999999999999
2018-06-05 13:00:00,34.4,270,10,9.333333333333334
2018-06-05 16:00:00,34.4,250,8,10.166666666666666
2018-06-05 19:00:00,31.6,255,17,11.666666666666666
2018-06-05 22:00:00,30.7,260,20,11.4
2018-06-06 01:00:00,30.2,290,20,14.85
2018-06-06 04:00:00,29.2,295,23,12.966666666666669
2018-06-06 07:00:00,29.6,275,28,14.966666666666669
2018-06-06 10:00:00,33.0,260,33,10.800000000000002
2018-06-06 13:00:00,34.6,280,25,11.8
2018-06-06 16:00:00,34.5,260,27,13.3
2018-06-06 19:00:00,29.1,280,45,12.666666666666666
2018-06-06 22:00:00,29.8,275,44,10.966666666666669
2018-06-07 01:00:00,29.4,260,34,21.25
2018-06-07 04:00:00,29.1,255,41,14.633333333333333
2018-06-07 07:00:00,29.7,260,47,10.766666666666666
2018-06-07 10:00:00,32.4,255,49,11.9
2018-06-07 13:00:00,30.0,270,52,10.666666666666666
2018-06-07 16:00:00,33.5,265,49,12.0
2018-06-07 19:00:00,30.7,265,56,11.433333333333332
2018-06-07 22:00:00,29.8,265,56,11.8
2018-06-08 01:00:00,29.5,280,46,13.966666666666669
2018-06-08 04:00:00,29.2,275,51,9.566666666666666
2018-06-08 07:00:00,29.5,255,55,9.866666666666667
2018-06-08 10:00:00,29.3,245,62,9.366666666666667
2018-06-08 13:00:00,29.4,280,41,10.833333333333334
2018-06-08 16:00:00,29.6,260,62,11.433333333333332
2018-06-08 19:00:00,28.7,275,51,8.1
2018-06-08 22:00:00,28.7,265,53,8.566666666666666
2018-06-09 01:00:00,28.8,250,58,10.4
2018-06-09 04:00:00,28.4,255,62,10.25
2018-06-09 07:00:00,28.6,250,43,12.95
2018-06-09 10:00:00,31.1,255,51,12.5
2018-06-09 13:00:00,28.7,260,50,10.15
2018-06-09 16:00:00,31.1,250,55,11.75
2018-06-09 19:00:00,28.6,255,55,12.533333333333331
2018-06-09 22:00:00,28.8,260,58,9.266666666666667
2018-06-10 01:00:00,28.5,250,55,11.066666666666668
2018-06-10 04:00:00,28.2,255,54,11.0
2018-06-10 07:00:00,29.5,245,45,10.0
2018-06-10 10:00:00,32.5,245,46,8.066666666666666
2018-06-10 13:00:00,34.0,250,44,12.433333333333332
2018-06-10 16:00:00,33.1,250,46,12.466666666666669
2018-06-10 19:00:00,30.9,250,51,8.533333333333333
2018-06-10 22:00:00,30.2,250,55,8.033333333333333
2018-06-11 01:00:00,29.4,245,51,9.5
2018-06-11 04:00:00,29.2,245,53,11.766666666666666
2018-06-11 07:00:00,29.8,235,54,11.9
2018-06-11 10:00:00,32.8,235,49,10.9
2018-06-11 13:00:00,33.6,245,46,12.033333333333331
2018-06-11 16:00:00,34.0,240,47,10.1
2018-06-11 19:00:00,31.1,235,59,11.333333333333334
2018-06-11 22:00:00,30.3,235,63,10.7
2018-06-12 01:00:00,29.9,235,68,8.366666666666665
2018-06-12 04:00:00,29.2,240,65,9.033333333333331
2018-06-12 07:00:00,29.7,235,40,8.6
2018-06-12 10:00:00,32.5,235,50,8.9
2018-06-12 13:00:00,34.1,240,51,10.266666666666667
2018-06-12 16:00:00,34.0,240,43,11.033333333333331
2018-06-12 19:00:00,31.9,245,53,10.966666666666669
2018-06-12 22:00:00,31.2,245,59,9.0
2018-06-13 01:00:00,29.8,245,62,12.933333333333332
2018-06-13 04:00:00,29.0,245,65,11.2
2018-06-13 07:00:00,29.8,245,67,9.3
2018-06-13 10:00:00,32.4,245,55,10.733333333333334
2018-06-13 13:00:00,33.9,250,43,16.1
2018-06-13 16:00:00,34.0,250,45,12.6
2018-06-13 19:00:00,32.2,250,46,11.1
2018-06-13 22:00:00,30.2,255,57,9.6
2018-06-14 01:00:00,29.5,255,47,13.866666666666667
2018-06-14 04:00:00,29.0,260,55,14.7
2018-06-14 07:00:00,30.0,255,62,10.3
2018-06-14 10:00:00,32.7,260,49,9.533333333333331
2018-06-14 13:00:00,34.8,260,34,11.7
2018-06-14 16:00:00,34.7,255,41,14.166666666666666
2018-06-14 19:00:00,32.5,260,38,11.833333333333334
2018-06-14 22:00:00,30.9,265,46,12.066666666666668
2018-06-15 01:00:00,29.9,265,55,10.633333333333333
2018-06-15 04:00:00,29.1,265,57,12.566666666666665
2018-06-15 07:00:00,29.8,260,51,14.233333333333334
2018-06-15 10:00:00,33.2,255,44,13.7
2018-06-15 13:00:00,34.8,265,36,18.8
2018-06-15 16:00:00,34.0,260,43,24.266666666666666
2018-06-15 19:00:00,31.9,275,40,20.73333333333333
2018-06-15 22:00:00,30.9,270,53,16.066666666666666
2018-06-16 01:00:00,30.0,275,52,15.75
2018-06-16 04:00:00,29.2,275,59,14.9
2018-06-16 07:00:00,30.3,265,52,13.233333333333334
2018-06-16 10:00:00,32.8,265,45,13.233333333333334
2018-06-16 13:00:00,32.8,280,37,18.3
2018-06-16 16:00:00,32.1,270,41,17.0
2018-06-16 19:00:00,30.5,275,40,16.53333333333333
2018-06-16 22:00:00,29.6,275,47,11.366666666666664
2018-06-17 01:00:00,29.2,275,46,11.533333333333331
2018-06-17 04:00:00,28.3,275,46,13.466666666666669
2018-06-17 07:00:00,28.5,285,39,16.599999999999998
2018-06-17 10:00:00,31.8,280,46,15.066666666666668
2018-06-17 13:00:00,33.2,300,43,18.83333333333333
2018-06-17 16:00:00,33.0,275,44,18.1
2018-06-17 19:00:00,31.5,285,33,17.366666666666667
2018-06-17 22:00:00,29.9,280,42,14.199999999999998
2018-06-18 01:00:00,29.0,290,48,21.1
2018-06-18 04:00:00,28.4,285,53,21.73333333333333
2018-06-18 07:00:00,28.9,280,44,25.85
2018-06-18 10:00:00,30.0,275,44,21.33333333333333
2018-06-18 13:00:00,31.7,280,33,20.1
2018-06-18 16:00:00,32.8,270,37,22.23333333333333
2018-06-18 19:00:00,30.0,260,41,25.23333333333333
2018-06-18 22:00:00,30.0,260,37,25.866666666666664
2018-06-19 01:00:00,29.0,270,40,23.1
2018-06-19 04:00:00,28.5,270,45,25.85
2018-06-19 07:00:00,29.3,265,46,23.450000000000003
2018-06-19 10:00:00,32.3,260,31,18.3
2018-06-19 13:00:00,33.5,265,25,18.2
2018-06-19 16:00:00,33.7,250,26,17.099999999999998
2018-06-19 19:00:00,30.9,240,30,14.25
2018-06-19 22:00:00,30.4,245,31,11.666666666666666
2018-06-20 01:00:00,29.5,230,24,15.133333333333333
2018-06-20 04:00:00,28.9,245,22,15.633333333333336
2018-06-20 07:00:00,29.4,235,25,17.833333333333336
2018-06-20 10:00:00,32.3,250,27,17.900000000000002
2018-06-20 13:00:00,33.4,255,31,16.333333333333332
2018-06-20 16:00:00,33.0,260,34,17.866666666666667
2018-06-20 19:00:00,31.1,260,30,14.5
2018-06-20 22:00:00,30.6,270,36,14.033333333333331
2018-06-21 01:00:00,29.9,265,33,15.8
2018-06-21 04:00:00,29.0,260,34,18.05
2018-06-21 07:00:00,29.1,255,31,18.9
2018-06-21 10:00:00,31.3,255,30,18.73333333333333
2018-06-21 13:00:00,32.3,265,27,16.766666666666666
2018-06-21 16:00:00,33.2,265,29,13.766666666666666
2018-06-21 19:00:00,30.6,265,34,11.033333333333331
2018-06-21 22:00:00,30.2,265,29,15.066666666666668
2018-06-22 01:00:00,29.4,265,29,21.2
2018-06-22 04:00:00,28.5,265,27,21.366666666666664
2018-06-22 07:00:00,29.0,255,25,21.53333333333333
2018-06-22 10:00:00,32.1,260,24,27.36666666666667
2018-06-22 13:00:00,33.5,275,22,21.3
2018-06-22 16:00:00,34.1,275,24,16.866666666666667
2018-06-22 19:00:00,31.6,275,29,16.233333333333334
2018-06-22 22:00:00,30.6,280,24,19.266666666666666
2018-06-23 01:00:00,29.2,280,24,23.433333333333337
2018-06-23 04:00:00,28.3,280,25,25.1
2018-06-23 07:00:00,28.8,270,27,19.6
2018-06-23 10:00:00,32.4,275,26,18.566666666666663
2018-06-23 13:00:00,34.3,285,22,19.8
2018-06-23 16:00:00,34.6,275,22,20.53333333333333
2018-06-23 19:00:00,31.8,285,20,17.3
2018-06-23 22:00:00,29.7,275,21,15.966666666666669
2018-06-24 01:00:00,29.2,260,18,15.866666666666667
2018-06-24 04:00:00,28.5,260,20,15.0
2018-06-24 07:00:00,28.8,265,26,16.233333333333334
2018-06-24 10:00:00,31.8,270,27,15.7
2018-06-24 13:00:00,34.5,275,23,16.866666666666664
2018-06-24 16:00:00,34.2,265,22,14.533333333333331
2018-06-24 19:00:00,30.6,275,26,10.233333333333333
2018-06-24 22:00:00,29.9,270,26,8.666666666666666
2018-06-25 01:00:00,29.0,280,21,11.866666666666664
2018-06-25 04:00:00,28.0,275,26,14.233333333333334
2018-06-25 07:00:00,28.3,270,25,10.6
2018-06-25 10:00:00,30.6,275,24,12.800000000000002
2018-06-25 13:00:00,32.6,275,24,15.166666666666666
2018-06-25 16:00:00,33.1,270,23,12.166666666666666
2018-06-25 19:00:00,30.0,250,19,10.766666666666666
2018-06-25 22:00:00,29.2,265,19,11.0
2018-06-26 01:00:00,28.5,250,20,17.766666666666666
2018-06-26 04:00:00,28.3,260,22,18.2
2018-06-26 07:00:00,28.7,230,20,14.766666666666666
2018-06-26 10:00:00,31.6,240,17,15.033333333333331
2018-06-26 13:00:00,32.9,240,12,17.73333333333333
2018-06-26 16:00:00,33.1,230,10,10.9
2018-06-26 19:00:00,29.6,220,13,10.500000000000002
2018-06-26 22:00:00,29.2,225,17,12.966666666666669
2018-06-27 01:00:00,28.6,200,22,16.066666666666666
2018-06-27 04:00:00,28.0,210,22,21.33333333333333
2018-06-27 07:00:00,28.2,200,21,14.1
2018-06-27 10:00:00,31.2,200,19,13.233333333333334
2018-06-27 13:00:00,32.5,180,19,16.533333333333335
2018-06-27 16:00:00,31.7,195,19,15.6
2018-06-27 19:00:00,29.0,190,19,14.166666666666666
2018-06-27 22:00:00,28.9,190,19,10.566666666666666
2018-06-28 01:00:00,28.3,195,18,12.35
2018-06-28 04:00:00,28.0,205,17,22.03333333333333
2018-06-28 07:00:00,28.1,205,17,19.6
2018-06-28 10:00:00,30.1,205,18,15.333333333333334
2018-06-28 13:00:00,33.2,230,12,17.8
2018-06-28 16:00:00,33.6,245,8,20.5
2018-06-28 19:00:00,29.8,275,8,5.9
2018-06-28 22:00:00,29.0,260,11,5.6
2018-06-29 01:00:00,28.8,255,15,19.23333333333333
2018-06-29 04:00:00,28.4,260,17,17.3
2018-06-29 07:00:00,28.4,240,20,28.1
2018-06-29 10:00:00,31.7,240,19,23.4
2018-06-29 13:00:00,33.4,245,10,19.9
2018-06-29 16:00:00,34.4,260,11,21.586666666666666
2018-06-29 19:00:00,30.9,280,18,21.586666666666666
2018-06-29 22:00:00,30.4,275,16,21.586666666666666
2018-06-30 01:00:00,29.4,245,18,27.950000000000003
2018-06-30 04:00:00,28.8,240,22,19.1
2018-06-30 07:00:00,28.5,220,19,12.05
2018-06-30 10:00:00,31.9,225,19,9.233333333333333
2018-06-30 13:00:00,34.1,240,16,9.5
2018-06-30 16:00:00,34.0,250,19,10.0
2018-06-30 19:00:00,31.0,255,21,11.7
2018-06-30 22:00:00,30.4,255,23,13.7
2018-07-01 01:00:00,29.5,250,20,18.5
2018-07-01 04:00:00,28.5,260,23,15.333333333333334
2018-07-01 07:00:00,29.0,250,26,11.633333333333336
2018-07-01 10:00:00,32.2,255,24,10.466666666666669
2018-07-01 13:00:00,33.3,275,21,9.733333333333334
2018-07-01 16:00:00,34.1,265,19,12.699999999999998
2018-07-01 19:00:00,31.5,280,22,12.233333333333334
2018-07-01 22:00:00,30.7,270,20,11.4
2018-07-02 01:00:00,30.1,250,18,14.2
2018-07-02 04:00:00,29.1,255,19,13.833333333333334
2018-07-02 07:00:00,28.7,240,29,11.166666666666666
2018-07-02 10:00:00,32.3,240,29,9.3
2018-07-02 13:00:00,33.9,270,24,12.8
2018-07-02 16:00:00,33.7,270,26,12.4
2018-07-02 19:00:00,31.2,270,35,8.733333333333333
2018-07-02 22:00:00,30.3,260,27,11.699999999999998
2018-07-03 01:00:00,28.5,270,26,17.366666666666664
2018-07-03 04:00:00,28.3,270,31,14.3
2018-07-03 07:00:00,28.5,275,31,14.366666666666667
2018-07-03 10:00:00,32.1,275,32,11.966666666666669
2018-07-03 13:00:00,33.6,280,30,11.166666666666666
2018-07-03 16:00:00,34.0,275,31,15.4
2018-07-03 19:00:00,31.5,255,31,12.366666666666667
2018-07-03 22:00:00,29.8,260,28,10.466666666666669
2018-07-04 01:00:00,28.9,280,44,12.8
2018-07-04 04:00:00,28.5,275,46,11.933333333333332
2018-07-04 07:00:00,28.8,275,47,11.0
2018-07-04 10:00:00,32.3,270,39,10.6
2018-07-04 13:00:00,34.3,270,23,10.366666666666667
2018-07-04 16:00:00,33.1,255,31,9.3
2018-07-04 19:00:00,30.8,260,23,11.6
2018-07-04 22:00:00,29.4,265,31,15.5
2018-07-05 01:00:00,28.8,260,26,17.166666666666668
2018-07-05 04:00:00,28.2,260,32,9.3
2018-07-05 07:00:00,28.8,265,38,10.066666666666666
2018-07-05 10:00:00,32.2,270,37,8.65
2018-07-05 13:00:00,34.8,270,27,11.933333333333332
2018-07-05 16:00:00,33.7,260,28,13.533333333333331
2018-07-05 19:00:00,30.8,275,27,12.0
2018-07-05 22:00:00,29.3,275,28,13.833333333333334
2018-07-06 01:00:00,28.9,265,40,16.3
2018-07-06 04:00:00,28.5,270,52,13.566666666666668
2018-07-06 07:00:00,28.7,265,45,16.533333333333335
2018-07-06 10:00:00,29.3,260,50,14.833333333333334
2018-07-06 13:00:00,31.0,265,53,14.166666666666666
2018-07-06 16:00:00,31.3,255,46,11.4
2018-07-06 19:00:00,31.0,270,39,10.800000000000002
2018-07-06 22:00:00,29.7,275,54,13.466666666666669
2018-07-07 01:00:00,28.6,275,55,16.066666666666666
2018-07-07 04:00:00,28.0,275,58,17.866666666666664
2018-07-07 07:00:00,28.6,270,56,15.25
2018-07-07 10:00:00,29.7,270,54,11.533333333333331
2018-07-07 13:00:00,32.3,280,46,16.0
2018-07-07 16:00:00,33.1,275,38,18.633333333333336
2018-07-07 19:00:00,32.0,285,42,18.866666666666667
2018-07-07 22:00:00,30.0,290,49,18.366666666666664
2018-07-08 01:00:00,28.5,285,50,20.53333333333333
2018-07-08 04:00:00,27.9,285,50,18.83333333333333
2018-07-08 07:00:00,28.5,275,49,16.566666666666666
2018-07-08 10:00:00,31.7,275,39,15.3
2018-07-08 13:00:00,33.3,290,36,16.2
2018-07-08 16:00:00,33.6,280,31,19.73333333333333
2018-07-08 19:00:00,31.5,280,30,18.7
2018-07-08 22:00:00,30.8,270,24,16.599999999999998
2018-07-09 01:00:00,29.6,275,31,15.7
2018-07-09 04:00:00,28.5,280,37,18.4
2018-07-09 07:00:00,28.8,285,34,12.2
2018-07-09 10:00:00,30.9,285,33,15.766666666666666
2018-07-09 13:00:00,33.3,285,24,19.73333333333333
2018-07-09 16:00:00,33.8,275,26,19.26666666666667
2018-07-09 19:00:00,29.2,275,36,19.26666666666667
2018-07-09 22:00:00,28.7,275,38,23.866666666666664
2018-07-10 01:00:00,27.8,280,39,24.166666666666668
2018-07-10 04:00:00,27.6,280,38,21.03333333333333
2018-07-10 07:00:00,27.4,275,37,18.46666666666667
2018-07-10 10:00:00,30.6,275,37,13.666666666666666
2018-07-10 13:00:00,31.7,290,41,20.03333333333333
2018-07-10 16:00:00,32.5,275,35,15.300000000000002
2018-07-10 19:00:00,30.0,280,38,11.9
2018-07-10 22:00:00,28.7,280,40,12.166666666666666
2018-07-11 01:00:00,27.5,285,55,15.866666666666667
2018-07-11 04:00:00,26.8,285,54,14.0
2018-07-11 07:00:00,27.0,270,46,10.133333333333333
2018-07-11 10:00:00,27.8,265,47,10.733333333333334
2018-07-11 13:00:00,30.1,275,52,10.833333333333334
2018-07-11 16:00:00,31.0,260,51,11.7
2018-07-11 19:00:00,28.8,285,55,8.633333333333333
2018-07-11 22:00:00,28.3,280,58,7.633333333333333
2018-07-12 01:00:00,27.9,280,48,17.233333333333334
2018-07-12 04:00:00,27.6,275,50,14.7
2018-07-12 07:00:00,27.6,275,48,11.833333333333334
2018-07-12 10:00:00,28.2,265,44,11.8
2018-07-12 13:00:00,30.6,290,39,14.1
2018-07-12 16:00:00,29.7,275,40,13.933333333333332
2018-07-12 19:00:00,27.9,280,42,11.6
2018-07-12 22:00:00,28.0,270,54,11.666666666666666
2018-07-13 01:00:00,27.2,275,55,15.133333333333336
2018-07-13 04:00:00,27.0,270,59,13.633333333333333
2018-07-13 07:00:00,27.7,270,46,12.2
2018-07-13 10:00:00,30.7,260,46,10.466666666666669
2018-07-13 13:00:00,32.5,280,37,13.033333333333331
2018-07-13 16:00:00,31.0,265,43,15.7
2018-07-13 19:00:00,29.8,270,49,15.433333333333332
2018-07-13 22:00:00,28.9,265,53,14.15
2018-07-14 01:00:00,27.9,270,53,17.233333333333334
2018-07-14 04:00:00,27.8,270,55,15.7
2018-07-14 07:00:00,28.4,265,53,14.3
2018-07-14 10:00:00,29.0,265,55,16.1
2018-07-14 13:00:00,30.0,270,43,19.366666666666667
2018-07-14 16:00:00,29.1,260,55,21.4
2018-07-14 19:00:00,29.3,260,45,21.3
2018-07-14 22:00:00,28.8,260,49,18.8
2018-07-15 01:00:00,28.2,255,56,18.166666666666668
2018-07-15 04:00:00,27.7,255,63,14.699999999999998
2018-07-15 07:00:00,28.3,260,53,10.433333333333332
2018-07-15 10:00:00,29.6,260,60,11.15
2018-07-15 13:00:00,30.8,265,50,11.233333333333334
2018-07-15 16:00:00,31.1,260,55,13.2
2018-07-15 19:00:00,29.5,265,52,13.9
2018-07-15 22:00:00,28.4,265,55,17.866666666666667
2018-07-16 01:00:00,27.5,265,58,18.73333333333333
